customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C3644,0,Yes,Yes,17,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Bank transfer,77.69,1242.2,No
C3645,1,No,Yes,38,No,No phone service,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,73.69,2788.89,No
C3646,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,78.95,1763.22,No
C3647,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,No,One year,No,Electronic check,43.67,920.06,No
C3648,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Credit card,42.15,1169.77,No
C3649,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,63.93,3047.88,No
C3650,0,Yes,No,54,Yes,No,DSL,No,No,Yes,Two year,Yes,Electronic check,64.54,3511.7,No
C3651,1,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,51.94,1232.79,No
C3652,0,Yes,Yes,45,Yes,No,DSL,No,No,No,Two year,No,Bank transfer,71.03,3222.34,No
C3653,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,One year,Yes,Electronic check,87.71,3971.01,No
C3654,0,No,No,9,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,94.69,777.72,No
C3655,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,Two year,No,Mailed check,100.31,5441.1,No
C3656,0,No,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,32.13,509.29,No
C3657,0,Yes,No,17,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,Credit card,35.93,552.08,No
C3658,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card,57.76,627.66,No
C3659,0,No,No,14,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer,67.01,994.88,Yes
C3660,0,No,No,41,No,No phone service,Fiber optic,Yes,No,No,Two year,No,Mailed check,59.04,2346.8,No
C3661,0,No,Yes,12,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,51.18,649.78,Yes
C3662,0,Yes,No,18,Yes,No,DSL,No,No,No,Month-to-month,Yes,Bank transfer,57.39,1019.45,No
C3663,0,Yes,No,7,Yes,No,DSL,No,No,No,Month-to-month,No,Electronic check,77.08,536.54,No
C3664,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Bank transfer,31.76,31.76,No
C3665,0,Yes,No,62,Yes,No,DSL,No,No,Yes,Two year,Yes,Electronic check,123.58,7727.59,No
C3666,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,Two year,No,Bank transfer,65.52,2484.15,No
C3667,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,91.27,91.27,No
C3668,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Mailed check,50.5,482.68,No
C3669,0,No,No,3,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,79.36,221.03,No
C3670,0,No,No,17,Yes,No,Fiber optic,No,No,No,One year,No,Electronic check,67.5,1093.52,Yes
C3671,0,No,No,0,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,86.42,86.42,No
C3672,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,60.03,60.03,No
C3673,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Credit card,103.79,1473.28,No
C3674,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,One year,Yes,Electronic check,27.7,1389.8,No
C3675,0,No,No,17,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,88.73,1520.46,No
C3676,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,67.97,1403.65,No
C3677,1,No,No,37,Yes,No,Fiber optic,Yes,Yes,No,Two year,Yes,Electronic check,39.54,1412.43,No
C3678,0,No,Yes,25,Yes,No,DSL,No,No,Yes,One year,Yes,Credit card,113.8,2859.72,No
C3679,0,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,111.22,1439.99,Yes
C3680,0,Yes,No,34,No,No phone service,DSL,No,No,Yes,Two year,No,Credit card,18.0,607.78,No
C3681,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,69.42,2512.25,No
C3682,1,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,82.64,1513.49,No
C3683,1,No,No,37,No,No phone service,DSL,No,No,No,One year,No,Mailed check,76.04,2826.97,No
C3684,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,Month-to-month,No,Mailed check,102.89,814.59,No
C3685,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Mailed check,97.69,839.14,No
C3686,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.63,255.88,Yes
C3687,0,No,No,6,Yes,No,DSL,No,No,No,One year,Yes,Bank transfer,121.93,773.99,No
C3688,1,Yes,No,8,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer,88.42,686.18,No
C3689,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,56.21,551.01,No
C3690,0,No,No,38,Yes,Yes,DSL,No,Yes,No,Two year,No,Bank transfer,51.19,2003.2,No
C3691,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Credit card,96.08,913.68,No
C3692,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Two year,No,Mailed check,45.18,2125.22,No
C3693,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,Two year,No,Mailed check,54.76,2488.76,No
C3694,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,Two year,No,Electronic check,59.01,1593.43,No
C3695,0,Yes,No,4,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,73.89,171.65,No
C3696,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,Two year,No,Electronic check,60.16,2786.88,No
C3697,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,32.08,900.4,No
C3698,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer,94.05,415.53,Yes
C3699,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,54.89,2528.52,No
C3700,0,No,Yes,34,Yes,No,DSL,No,No,No,One year,No,Bank transfer,115.5,4033.36,No
C3701,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,72.6,296.71,Yes
C3702,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,96.68,1976.36,No
C3703,0,No,No,56,Yes,Yes,DSL,Yes,No,No,Two year,No,Electronic check,80.77,4562.21,No
C3704,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,97.88,3937.84,No
C3705,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,79.26,1034.4,Yes
C3706,0,Yes,No,70,Yes,Yes,DSL,No,No,Yes,Two year,Yes,Electronic check,70.88,4933.13,No
C3707,0,Yes,No,0,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer,92.33,92.33,Yes
C3708,0,Yes,No,33,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Mailed check,127.15,4193.98,No
C3709,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,58.26,1844.29,No
C3710,0,Yes,No,58,No,No phone service,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,84.87,4984.07,No
C3711,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,64.87,270.44,No
C3712,0,Yes,No,18,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.65,1453.45,No
C3713,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.05,1679.88,No
C3714,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Two year,Yes,Mailed check,18.0,623.58,No
C3715,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.0,344.5,No
C3716,0,Yes,No,0,Yes,No,DSL,No,No,No,Month-to-month,Yes,Credit card,89.99,89.99,No
C3717,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,No,Two year,No,Credit card,45.87,1824.92,No
C3718,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,88.02,88.02,Yes
C3719,0,No,Yes,21,No,No phone service,Fiber optic,No,Yes,No,One year,Yes,Electronic check,69.59,1501.52,No
C3720,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card,60.21,2441.66,No
C3721,0,Yes,No,62,Yes,No,DSL,Yes,No,No,Two year,No,Electronic check,87.65,5430.66,No
C3722,0,Yes,No,0,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,82.03,82.03,No
C3723,0,No,No,14,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Bank transfer,75.51,1050.18,No
C3724,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,90.4,1492.95,No
C3725,1,Yes,No,19,Yes,Yes,DSL,Yes,Yes,No,One year,No,Electronic check,70.08,1376.83,No
C3726,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.88,595.66,No
C3727,0,No,No,11,No,No phone service,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,55.55,,Yes
C3728,0,Yes,No,0,Yes,Yes,DSL,No,No,No,Month-to-month,No,Electronic check,19.89,19.89,No
C3729,0,Yes,Yes,29,No,No phone service,DSL,No,No,Yes,Two year,Yes,Electronic check,81.43,2386.49,Yes
C3730,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,87.4,945.55,No
C3731,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,88.54,806.62,No
C3732,0,Yes,No,15,Yes,No,DSL,No,Yes,No,One year,Yes,Electronic check,77.23,1200.52,No
C3733,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Electronic check,89.2,89.2,No
C3734,0,No,No,6,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Credit card,25.58,128.18,No
C3735,0,No,No,18,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.31,1114.5,No
C3736,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Electronic check,29.63,193.23,No
C3737,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,56.04,1541.49,No
C3738,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Electronic check,105.41,1586.48,No
C3739,0,No,Yes,26,Yes,No,Fiber optic,No,No,No,One year,Yes,Electronic check,92.33,2360.87,No
C3740,0,No,Yes,3,No,No phone service,DSL,No,No,No,Month-to-month,No,Electronic check,81.56,233.58,No
C3741,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card,60.46,2886.24,No
C3742,0,Yes,No,0,Yes,Yes,DSL,No,No,No,Month-to-month,No,Bank transfer,40.16,40.16,No
C3743,0,Yes,No,47,Yes,No,DSL,Yes,No,Yes,One year,No,Mailed check,69.68,3275.03,No
C3744,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,92.77,92.77,No
C3745,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer,75.25,3378.42,No
C3746,1,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,25.36,176.54,Yes
C3747,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,67.62,956.77,No
C3748,0,No,Yes,24,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,18.0,442.97,No
C3749,0,No,Yes,18,No,No phone service,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,85.1,1520.28,Yes
C3750,0,Yes,Yes,0,Yes,No,DSL,No,No,No,Month-to-month,Yes,Bank transfer,47.67,47.67,No
C3751,0,No,No,31,Yes,No,DSL,No,No,Yes,One year,No,Electronic check,34.42,1049.32,No
C3752,1,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Electronic check,85.45,5562.44,No
C3753,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,78.98,78.98,Yes
C3754,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,70.81,4761.32,No
C3755,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card,119.79,3227.67,No
C3756,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,Two year,No,Mailed check,80.87,2952.5,No
C3757,0,Yes,No,13,Yes,No,DSL,Yes,No,Yes,One year,Yes,Electronic check,48.88,694.65,No
C3758,1,No,No,21,Yes,No,DSL,Yes,Yes,Yes,One year,No,Bank transfer,77.98,1584.98,No
C3759,0,No,Yes,0,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card,57.85,57.85,No
C3760,1,Yes,No,19,Yes,No,DSL,No,No,No,One year,Yes,Mailed check,96.67,1859.31,No
C3761,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,72.02,2737.73,No
C3762,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer,74.5,74.5,No
C3763,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.94,448.68,No
C3764,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,66.53,425.81,No
C3765,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,Bank transfer,63.59,2128.57,No
C3766,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card,39.39,292.14,Yes
C3767,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,One year,No,Credit card,59.46,1726.98,No
C3768,1,No,Yes,42,Yes,No,DSL,No,No,Yes,Two year,No,Credit card,75.89,3228.99,No
C3769,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,64.89,2089.35,No
C3770,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card,29.7,312.78,No
C3771,0,No,Yes,23,No,No phone service,DSL,No,No,No,One year,Yes,Bank transfer,58.17,1368.11,No
C3772,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Mailed check,53.3,1386.42,No
C3773,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,69.84,209.13,No
C3774,0,No,Yes,30,No,No phone service,DSL,Yes,No,Yes,One year,Yes,Credit card,67.14,2032.08,No
C3775,0,No,No,14,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Credit card,54.71,759.28,No
C3776,0,Yes,No,21,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,Electronic check,53.73,1102.51,No
C3777,0,No,No,16,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,66.68,1120.83,No
C3778,1,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,89.07,89.07,Yes
C3779,0,No,No,0,Yes,No,DSL,No,No,No,Month-to-month,No,Credit card,71.97,,No
C3780,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,100.58,369.97,No
C3781,1,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,93.33,2358.76,Yes
C3782,0,No,Yes,25,Yes,Yes,DSL,No,No,No,One year,No,Bank transfer,102.42,2474.53,No
C3783,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,99.22,372.0,Yes
C3784,1,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,104.07,2619.68,Yes
C3785,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card,36.17,707.76,No
C3786,0,No,No,50,Yes,No,Fiber optic,No,No,No,One year,Yes,Electronic check,81.19,4095.65,No
C3787,0,No,No,1,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,Bank transfer,95.46,132.5,No
C3788,0,No,No,29,Yes,No,DSL,Yes,No,No,Two year,Yes,Mailed check,99.98,2863.04,No
C3789,0,Yes,Yes,6,Yes,No,DSL,No,No,No,Month-to-month,No,Electronic check,45.73,301.05,No
C3790,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Mailed check,81.43,3166.51,No
C3791,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,66.88,68.05,No
C3792,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Bank transfer,111.18,6108.4,No
C3793,1,Yes,No,45,Yes,No,Fiber optic,Yes,No,Yes,Two year,Yes,Mailed check,30.32,1215.75,No
C3794,0,Yes,No,47,Yes,Yes,DSL,Yes,No,No,Two year,No,Credit card,45.77,2195.92,No
C3795,0,No,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.73,332.19,No
C3796,0,No,No,17,Yes,No,DSL,Yes,No,No,One year,Yes,Credit card,68.62,1152.83,No
C3797,0,Yes,No,20,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer,121.6,2448.8,No
C3798,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,63.89,120.43,No
C3799,0,Yes,No,10,Yes,Yes,DSL,No,No,No,One year,Yes,Electronic check,67.53,679.03,No
C3800,0,Yes,No,39,Yes,No,DSL,Yes,No,No,Two year,Yes,Electronic check,78.76,3098.36,No
C3801,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,62.09,1508.36,No
C3802,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,74.15,192.5,No
C3803,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,74.81,2144.28,No
C3804,0,No,No,8,No,No phone service,DSL,No,No,Yes,Month-to-month,No,Electronic check,43.86,301.01,No
C3805,0,No,Yes,23,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,62.65,1409.67,No
C3806,0,No,No,0,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,83.55,83.55,Yes
C3807,1,Yes,No,32,Yes,No,DSL,Yes,No,Yes,One year,Yes,Credit card,88.21,2837.49,No
C3808,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,97.46,471.07,No
C3809,0,No,No,19,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,73.39,1455.84,No
C3810,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,73.89,73.89,Yes
C3811,0,Yes,No,42,Yes,No,DSL,No,No,Yes,Two year,No,Electronic check,83.75,3521.28,No
C3812,1,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Mailed check,50.13,1115.87,No
C3813,1,Yes,No,0,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,No,Electronic check,49.11,49.11,No
C3814,0,Yes,Yes,0,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,61.88,61.88,No
C3815,0,No,Yes,17,Yes,No,DSL,No,No,No,One year,Yes,Credit card,33.12,472.56,No
C3816,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,75.17,731.01,No
C3817,0,No,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,One year,No,Credit card,91.23,1283.2,No
C3818,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Bank transfer,47.25,223.24,Yes
C3819,0,Yes,No,19,Yes,Yes,DSL,No,No,No,Two year,Yes,Electronic check,75.88,1421.42,No
C3820,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,49.27,56.47,Yes
C3821,1,Yes,Yes,36,Yes,No,Fiber optic,Yes,Yes,Yes,One year,No,Mailed check,39.59,1311.29,No
C3822,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer,116.39,1815.02,Yes
C3823,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,39.94,1623.46,No
C3824,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card,33.02,1517.77,No
C3825,0,Yes,No,14,No,No phone service,No,No internet service,No internet service,No internet service,One year,No,Bank transfer,70.37,1000.28,No
C3826,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.71,1883.56,No
C3827,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,81.68,2574.55,No
C3828,1,Yes,Yes,43,No,No phone service,DSL,No,Yes,No,Two year,Yes,Electronic check,115.03,5014.33,No
C3829,0,Yes,No,55,Yes,No,DSL,No,Yes,Yes,One year,No,Mailed check,45.57,2440.81,No
C3830,0,Yes,No,0,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,50.54,105.09,Yes
C3831,1,No,No,0,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Credit card,105.22,105.22,No
C3832,0,No,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Mailed check,88.48,106.74,No
C3833,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,No,Two year,Yes,Electronic check,85.0,,No
C3834,0,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Credit card,50.25,2545.67,No
C3835,0,No,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Bank transfer,93.15,1880.82,No
C3836,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,85.08,1151.47,Yes
C3837,0,No,Yes,0,No,No phone service,DSL,No,No,No,Month-to-month,Yes,Mailed check,69.74,69.74,No
C3838,0,Yes,Yes,21,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer,50.38,1002.92,No
C3839,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.67,1271.53,No
C3840,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Electronic check,106.21,1873.16,No
C3841,0,No,Yes,0,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,37.65,62.04,No
C3842,1,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,45.01,45.01,Yes
C3843,0,Yes,Yes,28,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,49.3,1385.18,No
C3844,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,54.73,924.83,No
C3845,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer,64.61,1614.63,No
C3846,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,88.96,2679.23,No
C3847,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card,76.54,2391.95,No
C3848,0,No,No,23,Yes,Yes,DSL,Yes,Yes,No,One year,Yes,Electronic check,66.52,1479.11,No
C3849,0,No,Yes,7,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer,71.92,554.59,No
C3850,0,Yes,No,1,Yes,No,DSL,No,No,No,Month-to-month,Yes,Credit card,80.6,143.78,Yes
C3851,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,22.96,22.96,No
C3852,0,No,No,24,No,No phone service,Fiber optic,No,Yes,No,Two year,Yes,Bank transfer,91.79,2291.11,No
C3853,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.34,44.34,No
C3854,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Bank transfer,53.91,191.46,No
C3855,0,No,No,55,Yes,Yes,DSL,No,No,No,Two year,Yes,Credit card,73.51,4046.93,No
C3856,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card,63.11,312.53,No
C3857,0,No,Yes,31,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Mailed check,77.17,2381.94,No
C3858,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,One year,No,Credit card,68.55,978.62,No
C3859,1,No,Yes,28,Yes,No,DSL,No,Yes,No,Month-to-month,No,Credit card,57.77,1643.75,No
C3860,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.22,295.36,No
C3861,1,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,82.7,82.7,Yes
C3862,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.55,1616.9,No
C3863,0,No,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card,82.31,1910.82,No
C3864,0,No,No,0,No,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Credit card,47.37,47.37,Yes
C3865,0,No,No,4,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,119.37,501.73,No
C3866,0,Yes,Yes,0,Yes,No,DSL,Yes,No,No,Month-to-month,No,Mailed check,37.81,37.81,No
